Scattering properties of carbonaceous/silicate dust model
for SMC bar (R_V=2.87) 

dust model of Weingartner JC & Draine BT 2001, ApJ 548:296-309
with abundances/H reduced by factor 0.93. so that b_C=0
Scattering calculated as described by, and with optical constants from
Draine BT 2003, ApJ submitted, astro-ph/0304060

     6 = ICASE = dust model specifier
sigext = extinction cross section/H (cm2/H)
sigsca = scattering cross section/H (cm2/H)
integr.= numerical integration of diff.sca.cross section (cm2/H)

wav(um)= 0.8930000 0.8020000 0.7480000 0.6492000 0.6165000 0.5470000 0.4685000 0.3550000 0.3354000 0.2696000 0.2220000 0.1820000
sigext = 2.683E-23 3.210E-23 3.589E-23 4.480E-23 4.838E-23 5.711E-23 6.973E-23 9.599E-23 1.010E-22 1.308E-22 1.674E-22 2.134E-22
sigsca = 1.834E-23 2.258E-23 2.568E-23 3.297E-23 3.591E-23 4.309E-23 5.346E-23 7.476E-23 7.892E-23 1.030E-22 1.301E-22 1.381E-22
integr.= 1.844E-23 2.270E-23 2.582E-23 3.316E-23 3.611E-23 4.333E-23 5.376E-23 7.518E-23 7.936E-23 1.036E-22 1.308E-22 1.389E-22
albedo=  0.68345   0.70338   0.71542   0.73599   0.74223   0.75455   0.76678   0.77887   0.78130   0.78750   0.77721   0.64710
 <cos>=  0.44384   0.47390   0.49106   0.52054   0.52926   0.54371   0.55547   0.55799   0.55387   0.54807   0.53521   0.55050

theta(deg) differential scattering cross section (cm2 sr-1 H-1) for unpolarized incident light
----------------------------------------------------------
113.0000 5.496E-25 6.318E-25 6.915E-25 8.337E-25 8.805E-25 1.020E-24 1.210E-24 1.653E-24 1.774E-24 2.385E-24 3.177E-24 3.407E-24
114.0000 5.435E-25 6.243E-25 6.832E-25 8.244E-25 8.714E-25 1.010E-24 1.199E-24 1.635E-24 1.756E-24 2.360E-24 3.144E-24 3.365E-24
115.0000 5.379E-25 6.172E-25 6.754E-25 8.154E-25 8.628E-25 1.002E-24 1.189E-24 1.619E-24 1.740E-24 2.338E-24 3.113E-24 3.325E-24
116.0000 5.325E-25 6.104E-25 6.679E-25 8.067E-25 8.545E-25 9.931E-25 1.180E-24 1.603E-24 1.725E-24 2.317E-24 3.083E-24 3.287E-24
117.0000 5.276E-25 6.040E-25 6.607E-25 7.984E-25 8.466E-25 9.851E-25 1.171E-24 1.589E-24 1.712E-24 2.298E-24 3.054E-24 3.250E-24
118.0000 5.230E-25 5.979E-25 6.539E-25 7.904E-25 8.389E-25 9.774E-25 1.163E-24 1.576E-24 1.699E-24 2.280E-24 3.026E-24 3.215E-24
119.0000 5.187E-25 5.923E-25 6.475E-25 7.827E-25 8.316E-25 9.700E-25 1.156E-24 1.564E-24 1.687E-24 2.264E-24 2.999E-24 3.181E-24
120.0000 5.148E-25 5.869E-25 6.414E-25 7.752E-25 8.246E-25 9.629E-25 1.149E-24 1.553E-24 1.677E-24 2.250E-24 2.972E-24 3.147E-24
121.0000 5.111E-25 5.819E-25 6.356E-25 7.681E-25 8.179E-25 9.561E-25 1.143E-24 1.543E-24 1.667E-24 2.237E-24 2.947E-24 3.114E-24
122.0000 5.078E-25 5.772E-25 6.301E-25 7.612E-25 8.114E-25 9.495E-25 1.137E-24 1.534E-24 1.658E-24 2.225E-24 2.922E-24 3.082E-24
123.0000 5.048E-25 5.729E-25 6.250E-25 7.546E-25 8.051E-25 9.431E-25 1.131E-24 1.527E-24 1.650E-24 2.215E-24 2.898E-24 3.050E-24
124.0000 5.021E-25 5.689E-25 6.201E-25 7.483E-25 7.991E-25 9.368E-25 1.126E-24 1.520E-24 1.643E-24 2.206E-24 2.875E-24 3.019E-24
125.0000 4.996E-25 5.651E-25 6.156E-25 7.422E-25 7.934E-25 9.308E-25 1.121E-24 1.514E-24 1.636E-24 2.198E-24 2.854E-24 2.987E-24
126.0000 4.974E-25 5.617E-25 6.114E-25 7.364E-25 7.878E-25 9.248E-25 1.116E-24 1.510E-24 1.630E-24 2.192E-24 2.833E-24 2.956E-24
127.0000 4.955E-25 5.586E-25 6.075E-25 7.309E-25 7.825E-25 9.190E-25 1.112E-24 1.506E-24 1.625E-24 2.187E-24 2.814E-24 2.924E-24
128.0000 4.939E-25 5.558E-25 6.039E-25 7.257E-25 7.774E-25 9.134E-25 1.107E-24 1.503E-24 1.621E-24 2.183E-24 2.796E-24 2.893E-24
129.0000 4.925E-25 5.533E-25 6.006E-25 7.208E-25 7.726E-25 9.079E-25 1.103E-24 1.500E-24 1.617E-24 2.180E-24 2.780E-24 2.862E-24
130.0000 4.913E-25 5.510E-25 5.976E-25 7.161E-25 7.680E-25 9.025E-25 1.099E-24 1.499E-24 1.614E-24 2.178E-24 2.764E-24 2.831E-24
131.0000 4.904E-25 5.491E-25 5.949E-25 7.118E-25 7.636E-25 8.972E-25 1.094E-24 1.498E-24 1.611E-24 2.177E-24 2.750E-24 2.801E-24
132.0000 4.898E-25 5.474E-25 5.924E-25 7.077E-25 7.595E-25 8.921E-25 1.090E-24 1.497E-24 1.609E-24 2.177E-24 2.738E-24 2.771E-24
133.0000 4.893E-25 5.460E-25 5.903E-25 7.040E-25 7.556E-25 8.872E-25 1.085E-24 1.496E-24 1.607E-24 2.179E-24 2.726E-24 2.742E-24
134.0000 4.891E-25 5.449E-25 5.885E-25 7.005E-25 7.521E-25 8.824E-25 1.081E-24 1.496E-24 1.606E-24 2.180E-24 2.715E-24 2.714E-24
135.0000 4.891E-25 5.441E-25 5.870E-25 6.974E-25 7.488E-25 8.778E-25 1.076E-24 1.495E-24 1.604E-24 2.183E-24 2.705E-24 2.686E-24
136.0000 4.893E-25 5.435E-25 5.857E-25 6.946E-25 7.458E-25 8.734E-25 1.072E-24 1.495E-24 1.604E-24 2.186E-24 2.696E-24 2.660E-24
137.0000 4.898E-25 5.431E-25 5.848E-25 6.921E-25 7.431E-25 8.693E-25 1.067E-24 1.494E-24 1.603E-24 2.189E-24 2.687E-24 2.636E-24
138.0000 4.904E-25 5.431E-25 5.841E-25 6.900E-25 7.407E-25 8.654E-25 1.063E-24 1.493E-24 1.602E-24 2.193E-24 2.679E-24 2.612E-24
139.0000 4.912E-25 5.432E-25 5.837E-25 6.882E-25 7.386E-25 8.619E-25 1.058E-24 1.491E-24 1.602E-24 2.196E-24 2.671E-24 2.590E-24
140.0000 4.922E-25 5.436E-25 5.836E-25 6.867E-25 7.369E-25 8.586E-25 1.054E-24 1.489E-24 1.601E-24 2.199E-24 2.665E-24 2.570E-24
141.0000 4.935E-25 5.443E-25 5.838E-25 6.856E-25 7.355E-25 8.557E-25 1.049E-24 1.487E-24 1.601E-24 2.201E-24 2.659E-24 2.552E-24
142.0000 4.949E-25 5.452E-25 5.843E-25 6.848E-25 7.345E-25 8.532E-25 1.045E-24 1.484E-24 1.600E-24 2.202E-24 2.654E-24 2.537E-24
143.0000 4.964E-25 5.463E-25 5.850E-25 6.844E-25 7.339E-25 8.510E-25 1.042E-24 1.480E-24 1.599E-24 2.203E-24 2.650E-24 2.523E-24
144.0000 4.982E-25 5.476E-25 5.859E-25 6.843E-25 7.336E-25 8.493E-25 1.038E-24 1.477E-24 1.599E-24 2.203E-24 2.647E-24 2.512E-24
145.0000 5.001E-25 5.491E-25 5.872E-25 6.846E-25 7.337E-25 8.480E-25 1.035E-24 1.473E-24 1.598E-24 2.201E-24 2.646E-24 2.503E-24
146.0000 5.022E-25 5.509E-25 5.886E-25 6.852E-25 7.342E-25 8.472E-25 1.032E-24 1.469E-24 1.598E-24 2.199E-24 2.648E-24 2.497E-24
147.0000 5.045E-25 5.529E-25 5.904E-25 6.862E-25 7.351E-25 8.469E-25 1.030E-24 1.466E-24 1.597E-24 2.195E-24 2.653E-24 2.494E-24
148.0000 5.069E-25 5.550E-25 5.923E-25 6.875E-25 7.363E-25 8.471E-25 1.029E-24 1.464E-24 1.598E-24 2.192E-24 2.661E-24 2.494E-24
149.0000 5.094E-25 5.573E-25 5.945E-25 6.891E-25 7.379E-25 8.478E-25 1.028E-24 1.463E-24 1.599E-24 2.188E-24 2.673E-24 2.498E-24
150.0000 5.121E-25 5.598E-25 5.969E-25 6.910E-25 7.399E-25 8.490E-25 1.028E-24 1.463E-24 1.600E-24 2.184E-24 2.690E-24 2.505E-24
151.0000 5.149E-25 5.625E-25 5.994E-25 6.933E-25 7.423E-25 8.508E-25 1.029E-24 1.466E-24 1.603E-24 2.182E-24 2.713E-24 2.515E-24
152.0000 5.179E-25 5.653E-25 6.022E-25 6.958E-25 7.449E-25 8.530E-25 1.031E-24 1.470E-24 1.608E-24 2.182E-24 2.743E-24 2.530E-24
153.0000 5.209E-25 5.683E-25 6.051E-25 6.986E-25 7.479E-25 8.558E-25 1.034E-24 1.478E-24 1.614E-24 2.185E-24 2.780E-24 2.548E-24
154.0000 5.241E-25 5.714E-25 6.082E-25 7.016E-25 7.512E-25 8.591E-25 1.037E-24 1.489E-24 1.623E-24 2.193E-24 2.826E-24 2.570E-24
155.0000 5.273E-25 5.746E-25 6.114E-25 7.049E-25 7.548E-25 8.629E-25 1.042E-24 1.504E-24 1.634E-24 2.205E-24 2.882E-24 2.596E-24
156.0000 5.306E-25 5.779E-25 6.148E-25 7.084E-25 7.586E-25 8.671E-25 1.048E-24 1.523E-24 1.648E-24 2.224E-24 2.949E-24 2.626E-24
157.0000 5.340E-25 5.813E-25 6.183E-25 7.121E-25 7.627E-25 8.718E-25 1.054E-24 1.546E-24 1.665E-24 2.251E-24 3.027E-24 2.660E-24
158.0000 5.374E-25 5.848E-25 6.218E-25 7.159E-25 7.670E-25 8.768E-25 1.062E-24 1.574E-24 1.686E-24 2.286E-24 3.117E-24 2.698E-24
159.0000 5.409E-25 5.883E-25 6.254E-25 7.199E-25 7.714E-25 8.823E-25 1.070E-24 1.607E-24 1.710E-24 2.331E-24 3.221E-24 2.740E-24
160.0000 5.443E-25 5.919E-25 6.291E-25 7.240E-25 7.760E-25 8.880E-25 1.079E-24 1.645E-24 1.738E-24 2.388E-24 3.338E-24 2.786E-24
161.0000 5.478E-25 5.954E-25 6.328E-25 7.282E-25 7.808E-25 8.940E-25 1.089E-24 1.687E-24 1.769E-24 2.455E-24 3.469E-24 2.835E-24
162.0000 5.513E-25 5.990E-25 6.365E-25 7.324E-25 7.855E-25 9.002E-25 1.100E-24 1.734E-24 1.805E-24 2.534E-24 3.613E-24 2.887E-24
163.0000 5.547E-25 6.025E-25 6.401E-25 7.367E-25 7.903E-25 9.066E-25 1.111E-24 1.785E-24 1.844E-24 2.625E-24 3.771E-24 2.942E-24
164.0000 5.580E-25 6.060E-25 6.438E-25 7.409E-25 7.952E-25 9.130E-25 1.123E-24 1.840E-24 1.886E-24 2.728E-24 3.941E-24 3.000E-24
165.0000 5.613E-25 6.094E-25 6.473E-25 7.451E-25 7.999E-25 9.195E-25 1.135E-24 1.899E-24 1.931E-24 2.841E-24 4.123E-24 3.060E-24
166.0000 5.645E-25 6.128E-25 6.508E-25 7.492E-25 8.046E-25 9.260E-25 1.147E-24 1.960E-24 1.978E-24 2.964E-24 4.314E-24 3.121E-24
167.0000 5.676E-25 6.160E-25 6.542E-25 7.532E-25 8.092E-25 9.323E-25 1.159E-24 2.022E-24 2.028E-24 3.095E-24 4.512E-24 3.184E-24
168.0000 5.705E-25 6.191E-25 6.574E-25 7.570E-25 8.136E-25 9.386E-25 1.171E-24 2.086E-24 2.078E-24 3.233E-24 4.716E-24 3.246E-24
169.0000 5.733E-25 6.220E-25 6.604E-25 7.607E-25 8.178E-25 9.446E-25 1.183E-24 2.150E-24 2.129E-24 3.375E-24 4.922E-24 3.309E-24
170.0000 5.759E-25 6.248E-25 6.633E-25 7.642E-25 8.218E-25 9.503E-25 1.195E-24 2.212E-24 2.180E-24 3.518E-24 5.128E-24 3.370E-24
171.0000 5.783E-25 6.273E-25 6.660E-25 7.674E-25 8.255E-25 9.557E-25 1.206E-24 2.273E-24 2.229E-24 3.661E-24 5.329E-24 3.428E-24
172.0000 5.806E-25 6.297E-25 6.685E-25 7.704E-25 8.290E-25 9.606E-25 1.216E-24 2.331E-24 2.276E-24 3.799E-24 5.521E-24 3.484E-24
173.0000 5.826E-25 6.318E-25 6.707E-25 7.731E-25 8.321E-25 9.652E-25 1.225E-24 2.385E-24 2.320E-24 3.930E-24 5.703E-24 3.536E-24
174.0000 5.843E-25 6.337E-25 6.726E-25 7.755E-25 8.348E-25 9.692E-25 1.233E-24 2.434E-24 2.360E-24 4.051E-24 5.869E-24 3.584E-24
175.0000 5.859E-25 6.353E-25 6.743E-25 7.776E-25 8.372E-25 9.727E-25 1.241E-24 2.477E-24 2.396E-24 4.158E-24 6.016E-24 3.626E-24
176.0000 5.871E-25 6.366E-25 6.757E-25 7.793E-25 8.391E-25 9.756E-25 1.247E-24 2.513E-24 2.426E-24 4.251E-24 6.142E-24 3.661E-24
177.0000 5.881E-25 6.377E-25 6.768E-25 7.806E-25 8.407E-25 9.779E-25 1.252E-24 2.542E-24 2.450E-24 4.325E-24 6.242E-24 3.689E-24
178.0000 5.888E-25 6.384E-25 6.776E-25 7.816E-25 8.418E-25 9.795E-25 1.255E-24 2.563E-24 2.468E-24 4.379E-24 6.316E-24 3.710E-24
179.0000 5.892E-25 6.389E-25 6.781E-25 7.822E-25 8.425E-25 9.805E-25 1.257E-24 2.576E-24 2.478E-24 4.413E-24 6.361E-24 3.722E-24
180.0000 5.894E-25 6.390E-25 6.782E-25 7.823E-25 8.427E-25 9.809E-25 1.258E-24 2.580E-24 2.482E-24 4.424E-24 6.376E-24 3.727E-24
